Timestamp;a;b;q;d;hElAngle;hElvelocity
10358000;-1347;989;-34;1385;-21040;42
10359000;-1331;669;408;1263;-18972;42
10360000;-1427;157;830;1406;-16522;42
10361000;-1411;-163;655;1520;-14576;42
10362000;-1283;-179;634;1548;-12352;42
10363000;-899;-707;618;1349;-8928;42
10364000;125;-883;586;651;-6340;42
10365000;253;-899;585;631;-4104;42
10366000;253;-867;292;258;-1848;42
10367000;509;-643;460;404;408;42
10368000;573;-803;486;751;1762;42
10369000;781;-1443;473;1381;3654;42
10370000;1261;-1235;596;1339;5862;42
10371000;1293;-1395;257;1502;8070;42
10372000;1357;-1203;281;1542;10416;42
10373000;1693;-515;966;1285;13278;42
10374000;813;-195;360;723;15738;42
10375000;621;-211;-25;431;17966;42
10376000;557;157;193;536;20206;42
10377000;285;221;340;456;22446;42
10378000;-19;413;328;625;24230;42
10379000;125;797;455;762;26178;42
10380000;-51;925;553;893;28534;42
10381000;-307;925;510;731;30742;42
10382000;-339;1309;490;1212;-32586;42
10383000;-851;1037;823;709;-30030;42
10384000;-915;717;651;730;-27682;42
10385000;-963;621;656;756;-25442;42
10386000;-803;669;307;743;-23202;42
10387000;-739;349;473;643;-20962;42
10388000;-867;-3;719;722;-19058;42
10389000;-899;-275;1112;1023;-16930;42
10390000;-739;-259;726;761;-14702;42
10391000;-579;-275;519;758;-12478;42
10392000;-451;-739;560;1064;-9837;42
10393000;61;-387;356;282;-8090;42
10394000;-99;-851;418;938;-5898;42
10395000;77;-1027;470;988;-3690;42
10396000;493;-787;547;543;-1344;42
10397000;621;-1331;575;1196;726;42
10398000;941;-1331;609;1274;2850;42
10399000;1085;-1747;530;1651;5042;42
10400000;1565;-1203;1010;1289;7266;42
10401000;1645;-947;720;1328;9490;42
10402000;1597;-467;1129;1221;11714;42
10403000;1245;-515;504;1222;13782;42
10404000;1149;-291;544;1150;15942;42
10405000;1053;-307;587;1598;18150;42
10406000;1037;-67;259;1116;20358;42
10407000;1021;365;366;1103;23083;42
10408000;349;589;346;718;25479;42
10409000;-227;989;508;1367;27825;42
10410000;-131;1069;502;869;29895;42
10411000;-531;973;602;863;32103;42
10412000;-771;1133;781;899;-31352;42
10413000;-1347;1197;868;979;-29001;42
10414000;-1187;1053;784;935;-26793;42
10415000;-1123;797;565;908;-24585;42
10416000;-1123;461;718;790;-22377;42
10417000;-755;477;265;821;-20384;42
10418000;-947;157;622;885;-18073;42
10419000;-851;-147;747;946;-15865;42
10420000;-627;109;219;682;-13657;42
10421000;-723;-227;289;909;-11449;42
10422000;-531;-643;399;1034;-8773;42
10423000;-131;-803;569;782;-6421;42
10424000;61;-931;538;953;-4205;42
10425000;333;-1075;558;980;-1842;42
10426000;445;-1203;331;724;243;42
10427000;973;-979;639;934;2095;42
10428000;1117;-1299;587;1297;4207;42
10429000;1021;-1427;118;1116;6435;42
10430000;1261;-1331;384;1358;8659;42
10431000;1117;-1123;783;1210;10883;42
10432000;1293;-803;186;1089;13515;42
10433000;957;-115;792;1029;15988;42
10434000;845;-211;196;863;18067;42
10435000;877;365;320;948;20291;42
10436000;557;173;270;872;22515;42
10437000;301;605;447;795;24703;42
10438000;-99;1053;607;1547;26927;42
10439000;-147;989;503;819;29167;42
10440000;-355;1085;545;941;31407;42
10441000;-739;1117;658;820;-31889;42
10442000;-1027;797;948;913;-29865;42
10443000;-1107;1053;772;891;-27709;42
10444000;-1187;973;695;1143;-25485;42
10445000;-1171;989;444;1123;-22983;42
10446000;-1187;621;471;1117;-20401;42
10447000;-611;61;584;732;-17965;42
10448000;-387;61;88;394;-15717;42
10449000;-467;-323;599;586;-13461;42
10450000;-3;-99;319;506;-11205;42
10451000;-195;-835;568;476;-9129;42
10452000;-115;-675;466;819;-6945;42
10453000;173;-611;404;734;-4705;42
10454000;157;-835;343;919;-2465;42
10455000;573;-579;606;633;-225;42
10456000;573;-1043;438;1027;1907;42
10457000;637;-1251;216;1311;4111;42
10458000;1181;-771;842;878;6351;42
10459000;1037;-1139;254;1277;8591;42
10460000;1069;-1187;-25;1237;10831;42
10461000;1357;-515;414;1025;13179;42
10462000;1037;-403;165;809;15455;42
10463000;877;-179;305;844;17695;42
10464000;605;-307;-114;506;19935;42
10465000;253;285;311;366;22175;42
10466000;461;573;469;1261;24403;42
10467000;317;701;415;870;26627;42
10468000;189;1133;284;1283;28851;42
10469000;-467;1085;415;1084;31214;42
10470000;-323;1421;250;1139;-32237;42
10471000;-819;1485;317;1391;-30086;42
10472000;-1107;1037;787;879;-27681;42
10473000;-1235;941;775;1013;-25441;42
10474000;-1187;525;879;892;-23201;42
10475000;-1043;349;623;845;-20961;42
10476000;-995;-3;866;796;-18937;42
10477000;-995;-19;675;919;-16781;42
10478000;-867;-179;619;947;-14557;42
10479000;-739;-515;633;1145;-12333;42
10480000;-579;-579;421;914;-10109;42
10481000;-419;-771;497;1030;-7915;42
10482000;-259;-963;558;1263;-5869;42
10483000;-83;-1299;617;1316;-3645;42
10484000;317;-1651;658;1685;-1421;42
10485000;733;-1715;724;1456;803;42
10486000;1197;-1923;909;1680;2883;42
10487000;1517;-2099;758;1860;5059;42
10488000;1645;-1811;642;1861;7144;42
10489000;1645;-1491;468;1753;9507;42
10490000;1613;-1219;352;1598;12193;42
10491000;1405;-131;647;1012;14585;42
10492000;925;-339;297;918;16809;42
10493000;989;-147;92;899;19033;42
10494000;701;-3;48;540;21396;42
10495000;509;77;39;510;23769;42
10496000;125;541;311;766;26077;42
10497000;-19;893;524;893;28297;42
10498000;-227;1421;484;1386;30521;42
10499000;-659;909;701;707;32745;42
10500000;-915;1133;854;869;-30963;42
10501000;-1203;1181;959;1097;-28859;42
10502000;-1283;1101;795;1220;-26643;42
10503000;-1091;1357;59;1371;-24435;42
10504000;-1411;589;820;1056;-22227;42
10505000;-1219;509;577;1060;-19779;42
10506000;-979;13;662;907;-17479;42
10507000;-915;45;444;985;-15255;42
10508000;-1059;-243;388;1300;-13031;42
10509000;-659;-467;544;998;-10807;42
10510000;-355;-723;603;589;-8175;42
10511000;-19;-1027;645;878;-5943;42
10512000;221;-915;585;859;-3551;42
10513000;429;-835;687;161;-1295;42
10514000;589;-1011;555;779;961;42
10515000;669;-931;616;813;2473;42
10516000;1245;-1011;970;979;4493;42
10517000;1421;-1235;921;1229;6729;42
10518000;1389;-1331;0;1749;9092;42
10519000;1485;-1331;284;1473;11177;42
10520000;1421;-787;416;1356;13701;42
10521000;1293;-307;403;1194;15908;42
10522000;989;29;552;1228;18305;42
10523000;861;365;487;1070;20561;42
10524000;621;605;476;1034;22817;42
10525000;61;653;514;553;24889;42
10526000;381;1181;679;1347;26917;42
10527000;125;1405;579;1535;29145;42
10528000;-339;1261;615;1133;31369;42
10529000;-611;1165;951;805;-31439;42
10530000;-995;637;750;519;-29059;42
10531000;-899;717;701;617;-26827;42
10532000;-1011;333;746;619;-24587;42
10533000;-915;93;871;535;-22347;42
10534000;-931;-147;1019;643;-20107;42
10535000;-915;-163;859;731;-18767;42
10536000;-1267;-3;792;1209;-16791;42
10537000;-1043;157;233;1075;-14551;42
10538000;-963;-163;540;1479;-12327;42
10539000;-499;-435;397;616;-9407;41
10540000;-275;-675;470;1103;-7023;41
10541000;45;-819;472;818;-4847;41
10542000;189;-1059;457;907;-2655;41
10543000;525;-803;537;848;-52;41
10544000;669;-1091;558;976;1729;41
10545000;893;-1299;622;1373;3045;42
10546000;1533;-1907;924;1829;5017;42
10547000;1853;-2003;744;1984;7257;42
10548000;2013;-1843;645;2107;9481;42
10549000;1965;-1219;484;1773;12653;41
10550000;1181;-131;724;956;15109;41
10551000;749;-83;489;745;17281;41
10552000;557;13;311;520;19473;41
10553000;749;509;454;993;21665;41
10554000;573;589;261;999;23941;42
10555000;397;845;496;1231;26173;42
10556000;237;1101;325;1140;28381;42
10557000;-339;1037;598;1002;30589;42
10558000;-691;973;774;617;-32739;42
10559000;-1027;829;918;709;-30519;42
10560000;-1123;941;741;948;-28307;42
10561000;-1171;845;820;832;-26099;42
10562000;-1075;717;604;880;-23891;42
10563000;-979;317;646;738;-21821;42
10564000;-963;301;233;743;-19559;42
10565000;-899;-3;541;867;-16965;42
10566000;-835;-51;660;930;-15171;42
10567000;-723;-67;256;1238;-12963;42
10568000;-659;-435;410;976;-10893;42
10569000;-467;-707;468;903;-8199;42
10570000;125;-547;523;530;-6013;42
10571000;205;-739;524;1191;-3655;42
10572000;317;-1091;582;931;-1431;42
10573000;749;-1123;723;591;793;42
10574000;749;-1459;571;1094;2765;42
10575000;1117;-1251;1070;946;4905;42
10576000;1197;-1331;495;1322;7129;42
10577000;1245;-1011;488;1243;9353;42
10578000;1245;-963;217;1226;11716;42
10579000;1389;-355;905;1236;13901;42
10580000;1533;-163;625;1248;15977;42
10581000;1277;-291;283;1306;18201;42
10582000;1197;-35;266;1279;20425;42
10583000;829;349;269;1074;23621;42
10584000;-35;605;461;865;26145;42
10585000;-259;605;449;384;28385;42
10586000;-83;941;500;257;30641;42
10587000;-579;541;584;238;-32639;42
10588000;-627;573;670;463;-31076;42
10589000;-835;845;689;767;-29096;42
10590000;-771;1309;26;1183;-26872;42
10591000;-1027;989;877;1076;-24648;42
10592000;-1155;669;535;1032;-22424;42
10593000;-1091;621;-94;912;-19696;42
10594000;-723;93;551;706;-17328;42
10595000;-595;-211;618;626;-15112;42
10596000;-371;-243;338;437;-12888;42
10597000;-387;-819;654;666;-10664;42
10598000;-147;-611;499;624;-8596;42
10599000;-3;-755;484;863;-6424;42
10600000;-3;-867;441;901;-4200;42
10601000;253;-979;421;839;-1976;42
10602000;461;-1107;220;1263;248;42
10603000;589;-1107;449;1009;2520;42
10604000;829;-1219;450;1138;4748;42
10605000;1085;-1075;266;1187;6956;42
10606000;1069;-1043;281;1228;9164;42
10607000;1261;-915;304;1266;11372;42
10608000;1245;-483;189;1155;13676;41
10609000;1117;-339;451;982;15892;41
10610000;957;-67;282;1038;18068;41
10611000;957;157;349;952;20244;41
10612000;653;237;273;965;22420;41
10613000;477;605;350;990;24584;40
10614000;173;909;505;1017;26879;40
10615000;13;1149;480;1159;28904;40
10616000;-115;1421;520;1435;31064;40
10617000;-611;1533;887;1208;-32312;40
10618000;-1059;1517;920;1363;-30068;40
10619000;-1699;1309;1097;1441;-27892;40
10620000;-1715;1437;1032;1563;-25748;40
10621000;-1763;1277;872;1660;-23604;40
10622000;-1779;925;834;1439;-21460;40
10623000;-1875;189;1070;1448;-19160;40
10624000;-1491;61;969;1336;-16952;40
10625000;-1379;-259;836;1356;-14792;40
10626000;-1091;-403;500;1382;-12497;40
10627000;-835;-355;567;1751;-10472;40
10628000;-755;-931;682;1563;-8216;40
10629000;-355;-1251;802;1924;-6024;40
10630000;-67;-1715;829;1726;-3864;40
10631000;189;-2131;750;1948;-1704;40
10632000;845;-2163;920;1617;456;40
10633000;1453;-1971;1179;1665;2700;40
10634000;1885;-1923;1488;1816;4876;40
10635000;2157;-1763;1002;2012;6886;40
10636000;2045;-1843;532;2159;9164;40
10637000;1869;-1699;149;1912;12067;41
10638000;1421;-435;532;1235;14660;41
10639000;1053;-147;509;1276;16715;41
10640000;925;-163;-117;1004;18907;41
10641000;925;-35;101;1002;21099;41
10642000;637;-19;40;742;23711;42
10643000;189;701;476;758;26043;42
10644000;-19;861;465;852;28247;42
10645000;-67;1277;585;1098;30455;42
10646000;-579;1373;637;1099;32663;42
10647000;-867;1437;661;1340;-31100;41
10648000;-1123;1245;922;976;-28889;41
10649000;-1171;1165;845;1180;-26693;41
10650000;-1331;941;643;1223;-24364;41
10651000;-1251;1133;350;1239;-22309;41
10652000;-1427;493;915;1195;-19817;42
10653000;-1107;125;638;960;-17513;42
10654000;-883;-131;520;1027;-15305;42
10655000;-867;-259;674;989;-13097;42
10656000;-483;-291;133;499;-10889;42
10657000;-403;-835;649;999;-8213;42
10658000;-3;-963;627;859;-5837;42
10659000;221;-1155;604;883;-3601;42
10660000;413;-947;582;835;-1361;42
10661000;813;-595;810;563;879;42
10662000;749;-1139;495;1089;2615;42
10663000;1005;-1283;271;1569;4603;42
10664000;1245;-1427;464;1529;6541;42
10665000;1389;-1411;498;1454;8887;42
10666000;1677;-883;764;1496;11095;42
10667000;1597;-515;946;1388;13663;42
10668000;1021;-435;306;930;16003;42
10669000;973;-115;442;1074;18239;42
10670000;829;-99;218;850;20479;42
10671000;573;333;225;870;22719;42
10672000;381;653;408;611;24743;42
10673000;45;1021;623;988;26899;42
10674000;-179;925;576;777;29123;42
10675000;-163;1629;507;1732;31347;42
10676000;-659;1149;657;983;-31492;42
10677000;-915;877;889;363;-29084;42
10678000;-739;1117;146;1023;-26844;42
10679000;-723;861;255;831;-24604;42
10680000;-675;797;53;879;-22364;42
10681000;-579;397;3;648;-20124;42
10682000;-899;-99;728;757;-18772;42
10683000;-1043;397;265;1046;-16792;42
10684000;-1075;29;324;1079;-14552;42
10685000;-851;-163;271;725;-12328;42
10686000;-611;-515;403;993;-9528;41
10687000;-131;-819;529;843;-7025;41
10688000;45;-947;574;894;-4976;41
10689000;269;-867;469;481;-2784;41
10690000;429;-803;558;639;-592;41
10691000;381;-1267;384;1379;1600;41
10692000;957;-1507;684;1360;3012;42
10693000;1517;-2003;845;1970;5016;42
10694000;2077;-1731;963;1947;7256;42
10695000;2029;-1939;554;2081;9480;42
10696000;1965;-1187;688;1751;12434;41
10697000;1165;-243;517;891;15108;41
10698000;749;-19;322;764;17417;41
10699000;685;-35;234;606;19472;41
10700000;541;109;119;617;21664;41
10701000;477;333;332;942;23940;42
10702000;477;861;423;1225;26172;42
10703000;-227;733;534;552;28380;42
10704000;-115;1245;459;1316;30588;42
10705000;-627;1117;605;832;-32740;42
10706000;-771;1261;681;931;-30520;42
10707000;-899;1341;405;1315;-28308;42
10708000;-947;1357;42;1268;-26100;42
10709000;-1171;733;600;929;-23616;42
10710000;-979;333;510;841;-21684;42
10711000;-1075;77;646;705;-19560;42
10712000;-931;61;637;818;-17380;42
10713000;-643;141;-99;740;-15172;42
10714000;-1075;-83;424;1279;-12964;42
10715000;-691;29;47;420;-10756;42
10716000;-307;-547;410;1034;-8200;42
10717000;45;-787;515;724;-5864;42
10718000;269;-771;612;464;-3640;42
10719000;269;-1203;390;816;-1416;42
10720000;717;-931;883;472;808;42
10721000;829;-1187;668;1053;2768;42
10722000;1309;-1075;815;1163;5182;42
10723000;1197;-1379;439;1453;6989;42
10724000;1245;-1203;257;1297;9352;42
10725000;1181;-931;235;1207;11576;42
10726000;1277;-707;260;1274;13776;42
10727000;1277;-531;332;1237;15853;42
10728000;1213;-195;278;1300;18216;42
10729000;1149;-163;60;1152;20440;42
10730000;1085;765;484;1409;23612;42
10731000;45;637;421;485;26116;42
10732000;-387;477;583;-19;28340;42
10733000;-291;781;448;560;30580;42
10734000;-627;477;612;244;-32436;42
10735000;-643;589;648;371;-31092;42
10736000;-819;765;709;804;-29088;42
10737000;-1011;957;650;1057;-26864;42
10738000;-1075;813;571;988;-24640;42
10739000;-1107;701;528;890;-22416;42
10740000;-1139;285;901;877;-19700;42
10741000;-803;-227;703;698;-17336;42
10742000;-707;-483;768;722;-15120;42
10743000;-531;-467;693;875;-13035;42
10744000;-403;-819;694;805;-10672;42
10745000;61;-307;306;392;-8352;42
10746000;-131;-771;522;888;-6432;42
10747000;29;-915;536;1221;-4208;42
10748000;269;-867;451;744;-1984;42
10749000;157;-1123;284;1188;240;42
10750000;941;-867;847;610;2524;42
10751000;669;-1267;232;1251;4756;42
10752000;973;-1235;322;1200;6964;42
10753000;1117;-1155;256;1246;9172;42
10754000;1197;-1075;208;1289;11380;42
10755000;1469;-227;1041;1233;13672;41
10756000;1181;-115;785;1281;16156;41
10757000;1037;109;595;1164;18060;41
10758000;1085;365;693;1406;20236;41
10759000;701;189;273;893;22412;41
10760000;445;557;316;990;24588;40
10761000;253;1165;586;1593;26752;40
10762000;77;1245;575;1521;28912;40
10763000;-195;1293;543;1350;31072;40
10764000;-627;1533;697;1422;-32304;40
10765000;-1187;1693;996;1416;-30072;40
10766000;-1555;1645;1032;1517;-27900;40
10767000;-1683;1549;995;1674;-25756;40
10768000;-1795;1245;831;1581;-23478;40
10769000;-1795;1005;770;1559;-21468;40
10770000;-1731;509;882;1458;-19156;40
10771000;-1315;269;395;1151;-16944;40
10772000;-1411;-371;1099;1493;-14784;40
10773000;-1219;-275;597;1307;-12624;40
10774000;-1027;-611;663;1382;-10464;40
10775000;-531;-723;440;1150;-8208;40
10776000;-403;-1475;772;1541;-6016;40
10777000;-83;-1683;840;1868;-3856;40
10778000;301;-1859;869;1772;-1696;40
10779000;1005;-1923;1030;1928;734;40
10780000;1421;-2195;1134;1888;2696;40
10781000;1805;-1971;1520;1702;4868;40
10782000;1853;-1971;831;2167;7012;40
10783000;1917;-1971;523;2084;9156;40
10784000;2029;-1475;651;1923;12059;41
10785000;1629;-195;1068;1315;14515;41
10786000;1421;109;629;1116;16707;41
10787000;861;-259;-44;865;18899;41
10788000;877;45;199;1066;21091;41
10789000;749;269;213;977;23715;42
10790000;253;669;348;761;26039;42
10791000;125;1309;640;1461;28377;42
10792000;-275;1245;578;1115;30447;42
10793000;-339;1565;469;1193;32655;42
10794000;-723;1517;492;1413;-30997;41
10795000;-867;1597;567;1509;-28897;41
10796000;-1091;1309;606;1297;-26701;41
10797000;-1331;1053;646;1198;-24509;41
10798000;-1443;765;827;1279;-22317;41
10799000;-1059;909;-127;1087;-19813;42
10800000;-1011;45;739;908;-17517;42
10801000;-915;-67;566;951;-15313;42
10802000;-835;-339;626;1079;-13105;42
10803000;-419;-147;274;1186;-10897;42
10804000;-387;-771;640;900;-7853;42
10805000;77;-1027;600;851;-5841;42
10806000;157;-915;552;834;-3609;42
10807000;621;-563;752;225;-1369;42
10808000;429;-867;239;1039;871;42
10809000;733;-1027;577;905;2439;42
10810000;1021;-1411;538;1389;4467;42
10811000;1197;-1491;497;1519;6687;42
10812000;1661;-1059;610;1468;8895;42
10813000;1469;-1187;307;1641;11103;42
10814000;1581;-531;639;1395;14007;42
10815000;1229;-323;518;1138;16011;42
10816000;1037;-67;409;1091;18247;42
10817000;877;109;338;884;20487;42
10818000;621;317;186;808;22727;42
10819000;301;557;473;739;24751;42
10820000;77;957;538;1003;26907;42
10821000;-67;1389;638;1379;29131;42
10822000;-451;1181;845;872;31355;42
10823000;-387;1469;620;1241;-31484;42
10824000;-963;829;752;729;-29076;42
10825000;-883;637;637;718;-26836;42
10826000;-835;461;570;609;-24456;42
10827000;-883;397;403;668;-22356;42
10828000;-643;477;41;590;-20116;42
10829000;-595;301;196;626;-18776;42
10830000;-1283;29;808;1165;-16800;42
10831000;-1283;-179;726;1323;-14560;42
10832000;-1043;-547;728;1173;-12336;42
10833000;-675;-819;689;1375;-9524;41
10834000;-163;-899;628;833;-7164;41
10835000;13;-803;500;908;-4984;41
10836000;125;-947;427;857;-2792;41
10837000;317;-1283;427;1251;-326;41
10838000;509;-1379;259;1023;1729;41
10839000;637;-1395;395;1456;3016;42
10840000;1597;-1683;1266;1606;5012;42
10841000;2109;-1667;1350;1812;7248;42
10842000;2141;-1555;1002;1842;9472;42
10843000;2109;-707;1150;1717;12745;41
10844000;1293;-211;688;985;14968;41
10845000;925;-179;338;874;17007;41
10846000;701;13;209;731;19336;41
10847000;557;-35;7;400;21528;41
10848000;573;461;250;718;23804;42
10849000;157;573;390;748;26312;42
10850000;29;845;416;794;28244;42
10851000;-259;973;523;942;30452;42
10852000;-515;1005;652;795;32660;42
10853000;-899;1133;853;892;-30795;42
10854000;-1123;1053;921;961;-28444;42
10855000;-1187;1021;798;1081;-26374;42
10856000;-1155;893;638;903;-24028;42
10857000;-1091;525;597;879;-21820;42
10858000;-1043;365;627;878;-19600;42
10859000;-899;-67;704;822;-17526;42
10860000;-851;-179;755;959;-15180;42
10861000;-915;-227;227;837;-12972;42
10862000;-563;-147;155;751;-10764;42
10863000;-179;-307;302;427;-8196;42
10864000;-179;-1155;574;920;-5868;42
10865000;205;-1059;611;961;-3648;42
10866000;621;-803;783;605;-1424;42
10867000;541;-1475;729;1361;800;42
10868000;861;-1267;596;1158;2652;42
10869000;1085;-1459;594;1460;4764;42
10870000;1149;-1667;171;1709;6992;42
10871000;1597;-915;971;1224;9216;42
10872000;1581;-707;903;1349;11440;42
10873000;1533;-355;927;1420;13881;42
10874000;1485;29;950;1359;15984;42
10875000;1469;77;890;1561;18208;42
10876000;1437;333;714;1709;20432;42
10877000;1005;557;591;1510;23616;42
10878000;-147;733;517;622;26112;42
10879000;-3;973;502;969;28332;42
10880000;-179;957;438;617;30572;42
10881000;-547;669;575;389;-32724;42
10882000;-579;541;622;363;-31100;42
10883000;-899;669;823;676;-29096;42
10884000;-1011;909;676;938;-26872;42
10885000;-1075;749;449;866;-24509;42
10886000;-899;781;-36;1014;-22424;42
10887000;-803;765;-155;888;-19792;42
10888000;-643;237;228;671;-17420;42
10889000;-595;-51;438;464;-15168;42
10890000;-275;13;108;330;-12912;42
10891000;-323;-579;524;646;-10656;42
10892000;-83;-611;544;585;-8568;42
10893000;61;-387;341;191;-6380;42
10894000;125;-675;421;579;-4140;42
10895000;205;-883;405;880;-1900;42
10896000;477;-819;572;551;340;42
10897000;861;-707;786;558;2733;42
10898000;701;-995;41;1087;4848;42
10899000;845;-995;324;1085;7104;42
10900000;957;-995;440;1029;9360;42
10901000;909;-1123;286;948;11616;42
10902000;941;-387;554;956;13676;42
10903000;1021;-195;-53;840;16036;42
